total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Drift_Percent,Payload_Bits,Run_ID
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.36,0.6,256,20
96560.0,0.09656,0.0,16,0,16,0,0.0,0.678,0.6,128,20
96560.0,0.09656,0.0,16,0,16,0,0.0,0.664,0.6,128,19
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.352,0.6,256,21
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.324,0.6,256,22
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.334,0.6,256,23
96560.0,0.09656,0.0,16,0,16,0,0.0,0.672,0.6,128,21
96560.0,0.09656,0.0,16,0,16,0,0.0,0.652,0.6,128,23
96560.0,0.09656,0.0,16,0,16,0,0.0,0.662,0.6,128,22
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.36,0.6,256,24
96560.0,0.09656,0.0,16,0,16,0,0.0,0.67,0.6,128,24
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.338,0.6,256,25
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.316,0.6,256,27
96560.0,0.09656,0.0,16,0,16,0,0.0,0.644,0.6,128,25
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.346,0.6,256,26
96560.0,0.09656,0.0,16,0,16,0,0.0,0.632,0.6,128,27
96560.0,0.09656,0.0,16,0,16,0,0.0,0.646,0.6,128,26
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.34,0.6,256,28
96560.0,0.09656,0.0,16,0,16,0,0.0,0.668,0.6,128,28
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.348,0.6,256,29
96560.0,0.09656,0.0,16,0,16,0,0.0,0.664,0.6,128,29
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.332,0.6,256,30
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.308,0.6,256,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.33,0.6,256,32
96560.0,0.09656,0.0,16,0,16,0,0.0,0.662,0.6,128,30
96560.0,0.09656,0.0,16,0,16,0,0.0,0.648,0.6,128,31
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.346,0.6,256,33
96560.0,0.09656,0.0,16,0,16,0,0.0,0.652,0.6,128,33
96560.0,0.09656,0.0,16,0,16,0,0.0,0.674,0.6,128,32
96560.0,0.09656,0.0,16,0,16,0,0.0,0.64,0.6,128,34
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.306,0.6,256,34
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.33,0.6,256,35
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.32,0.6,256,36
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.314,0.6,256,37
96560.0,0.09656,0.0,16,0,16,0,0.0,0.678,0.6,128,35
96560.0,0.09656,0.0,16,0,16,0,0.0,0.64,0.6,128,37
96560.0,0.09656,0.0,16,0,16,0,0.0,0.63,0.6,128,36
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.348,0.6,256,38
73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.306,0.6,256,39
96560.0,0.09656,0.0,16,0,16,0,0.0,0.632,0.6,128,39
96560.0,0.09656,0.0,16,0,16,0,0.0,0.654,0.6,128,38
