algorithm_name,run_id,TOTAL_TAGS,Drift_Rate,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,Drift_Percent,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
ISMTI,2,1000,0.018,79107.5,0.07910750000000001,0.0,19,0,18,1,0.0,0.102,644.6923490187403,1.7999999999999998,79.1075,0.0791075,0.07910750000000001,52.63157894736842,79.10750000000002,5.05641058053914,12641.02645134785,0.006257996556250001,0.9473684210526315
CPT,2,1000,0.018,410027.5,0.4100275000000062,0.0,514,258,121,135,0.5019455252918288,1.0,1219.4304040582645,1.7999999999999998,410.0275,0.4100275,0.4100275000000062,1.9455252918287937,410.0275000000062,0.9755443232466116,2438.860808116529,0.16812255075625254,0.23540856031128404
LODS-MTI (Adaptive),0,1000,0.02,175417.5,0.17541750000000006,0.0,28,0,28,0,0.0,0.186,530.163752191201,2.0,175.4175,0.1754175,0.17541750000000006,35.714285714285715,175.41750000000005,2.2802742029729077,5700.685507432268,0.03077129930625001,1.0
LODS-Fixed-128 (Stress),0,1000,0.02,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.084,573.927302541678,2.0,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CR-MTI,1,1000,0.016,18846400.0,18.84639999999715,0.0,10005,3511,1749,4745,0.3509245377311344,0.218,5.783597928516852,1.6,18846.4,18.8464,18.84639999999715,0.09995002498750624,18846.39999999715,0.02122421258171322,53.06053145428305,355.1867929599463,0.17481259370314842
CR-MTI,2,1000,0.016,18941535.0,18.941534999997092,0.0,10005,3602,1711,4692,0.3600199900049975,0.252,6.652047999277778,1.6,18941.535,18.941535,18.941534999997092,0.09995002498750624,18941.53499999709,0.02111761269611993,52.79403174029983,358.7817481561699,0.17101449275362318
ECUMI,0,1000,0.02,503985.0,0.5039850000000097,0.0,731,133,138,460,0.18194254445964433,1.0,992.0930186414278,2.0,503.985,0.503985,0.5039850000000097,1.3679890560875514,503.9850000000097,0.7936744149131423,1984.1860372828555,0.2540008802250049,0.18878248974008208
CTMTI,0,1000,0.02,634280.0,0.6342800000000093,0.0,628,277,351,0,0.4410828025477707,1.0,788.295390048559,2.0,634.28,0.63428,0.6342800000000093,1.5923566878980893,634.2800000000093,0.6306363120388472,1576.590780097118,0.4023111184000059,0.5589171974522293
ISMTI,0,1000,0.02,95985.0,0.09598500000000003,0.0,23,1,21,1,0.043478260869565216,0.1,520.9147262593114,2.0,95.985,0.095985,0.09598500000000003,43.47826086956522,95.98500000000003,4.167317810074491,10418.294525186227,0.009213120225000003,0.9130434782608695
LODS-MTI (Adaptive),1,1000,0.02,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.2,524.6314464088978,2.0,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),1,1000,0.02,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.1,683.2467887400929,2.0,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CPT,0,1000,0.02,409447.5,0.4094475000000062,0.0,514,250,125,139,0.48638132295719844,1.0,1221.1577796909248,2.0,409.4475,0.4094475,0.4094475000000062,1.9455252918287937,409.4475000000062,0.97692622375274,2442.3155593818497,0.16764725525625254,0.24319066147859922
CR-MTI,0,1000,0.018,18936150.0,18.936149999997074,0.0,10005,3602,1708,4695,0.3600199900049975,0.024,0.633708541599005,1.7999999999999998,18936.15,18.93615,18.936149999997074,0.09995002498750624,18936.149999997077,0.021123618053300167,52.80904513325042,358.5777768224446,0.17071464267866068
CTMTI,1,1000,0.02,615090.0,0.615090000000008,0.0,609,243,366,0,0.39901477832512317,1.0,812.8891706904681,2.0,615.09,0.61509,0.615090000000008,1.6420361247947455,615.090000000008,0.6503113365523744,1625.7783413809361,0.37833570810000494,0.6009852216748769
ISMTI,1,1000,0.02,70887.5,0.07088749999999999,0.0,17,1,15,1,0.058823529411764705,0.116,818.1978487039322,2.0,70.8875,0.0708875,0.07088749999999999,58.8235294117647,70.88749999999999,5.64274378416505,14106.859460412625,0.00502503765625,0.8823529411764706
ECUMI,1,1000,0.02,503615.0,0.5036150000000099,0.0,731,119,151,461,0.16279069767441862,1.0,992.8218976797751,2.0,503.615,0.503615,0.5036150000000099,1.3679890560875514,503.6150000000099,0.7942575181438202,1985.6437953595503,0.253628068225005,0.20656634746922026
LODS-MTI (Adaptive),2,1000,0.02,190610.0,0.19061000000000006,0.0,31,0,31,0,0.0,0.172,451.1830439116521,2.0,190.61,0.19061,0.19061000000000006,32.25806451612903,190.61000000000007,2.098525785635591,5246.314464088978,0.03633217210000001,1.0
LODS-Fixed-128 (Stress),2,1000,0.02,73180.0,0.07318000000000001,0.0,8,0,8,0,0.0,0.102,696.9117245148948,2.0,73.18,0.07318,0.07318000000000001,125.0,73.18000000000002,5.4659743099207425,13664.93577480186,0.0053553124,1.0
CPT,1,1000,0.02,410897.5,0.4108975000000063,0.0,514,270,115,129,0.5252918287937743,1.0,1216.8484841110007,2.0,410.8975,0.4108975,0.4108975000000063,1.9455252918287937,410.8975000000063,0.9734787872888008,2433.6969682220015,0.1688367555062526,0.2237354085603113
ECUMI,2,1000,0.02,503615.0,0.5036150000000096,0.0,731,129,141,461,0.17647058823529413,1.0,992.8218976797751,2.0,503.615,0.503615,0.5036150000000096,1.3679890560875514,503.6150000000096,0.7942575181438202,1985.6437953595503,0.25362806822500483,0.19288645690834474
CTMTI,2,1000,0.02,630240.0,0.630240000000009,0.0,624,275,349,0,0.4407051282051282,1.0,793.3485656257933,2.0,630.24,0.63024,0.630240000000009,1.6025641025641026,630.240000000009,0.6346788525006347,1586.6971312515866,0.3972024576000057,0.5592948717948718
ISMTI,2,1000,0.02,87252.5,0.08725250000000002,0.0,21,6,14,1,0.2857142857142857,0.078,446.9785966018166,2.0,87.2525,0.0872525,0.08725250000000002,47.61904761904762,87.25250000000003,4.584395862582734,11460.989656456835,0.007612998756250002,0.6666666666666666
CPT,2,1000,0.02,410027.5,0.4100275000000062,0.0,514,258,121,135,0.5019455252918288,1.0,1219.4304040582645,2.0,410.0275,0.4100275,0.4100275000000062,1.9455252918287937,410.0275000000062,0.9755443232466116,2438.860808116529,0.16812255075625254,0.23540856031128404
CR-MTI,1,1000,0.018,18846400.0,18.84639999999715,0.0,10005,3511,1749,4745,0.3509245377311344,0.028,0.7428474403599626,1.7999999999999998,18846.4,18.8464,18.84639999999715,0.09995002498750624,18846.39999999715,0.02122421258171322,53.06053145428305,355.1867929599463,0.17481259370314842
CR-MTI,2,1000,0.018,18941535.0,18.941534999997092,0.0,10005,3602,1711,4692,0.3600199900049975,0.024,0.633528380883598,1.7999999999999998,18941.535,18.941535,18.941534999997092,0.09995002498750624,18941.53499999709,0.02111761269611993,52.79403174029983,358.7817481561699,0.17101449275362318
CR-MTI,0,1000,0.02,18936150.0,18.936149999997074,0.0,10005,3602,1708,4695,0.3600199900049975,0.008,0.21123618053300167,2.0,18936.15,18.93615,18.936149999997074,0.09995002498750624,18936.149999997077,0.021123618053300167,52.80904513325042,358.5777768224446,0.17071464267866068
CR-MTI,1,1000,0.02,18846400.0,18.84639999999715,0.0,10005,3511,1749,4745,0.3509245377311344,0.012,0.3183631887256983,2.0,18846.4,18.8464,18.84639999999715,0.09995002498750624,18846.39999999715,0.02122421258171322,53.06053145428305,355.1867929599463,0.17481259370314842
CR-MTI,2,1000,0.02,18941535.0,18.941534999997092,0.0,10005,3602,1711,4692,0.3600199900049975,0.012,0.316764190441799,2.0,18941.535,18.941535,18.941534999997092,0.09995002498750624,18941.53499999709,0.02111761269611993,52.79403174029983,358.7817481561699,0.17101449275362318
