algorithm_name,run_id,MISSING_RATE,TOTAL_TAGS,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,noise_rate_pct,missing_rate_pct,ENABLE_NOISE,packet_error_rate,ENABLE_CAPTURE_EFFECT,CAPTURE_RATIO_DB,ENABLE_ENERGY_TRACKING,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
Fixed (rho=2),14,0.05,500,71760.0,0.07176000000000005,0.00045889274999999995,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221889275000004,31.25,144.43778550000007,2.7870680044593086,6967.670011148271,0.0051824277437400035,1.0
Fixed (rho=4),15,0.5,500,140972.5,0.1409725,0.00041534574999999995,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138784575,16.129032258064516,282.77569149999994,1.4187164163223325,3546.791040805831,0.019931798084991875,1.0
Fixed (rho=2),7,0.05,500,71760.0,0.07176000000000005,0.0004588927499999999,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221889275000004,31.25,144.43778550000007,2.7870680044593086,6967.670011148271,0.0051824277437400035,1.0
Adaptive (Ours),18,0.05,500,76307.5,0.07630750000000004,0.00048049337499999993,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678799337500004,29.41176470588235,153.5759867500001,2.6209743472135765,6552.435868033942,0.005859499804462816,1.0
Fixed (rho=4),4,0.5,500,140972.5,0.1409725,0.00041545374999999986,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138795375,16.129032258064516,282.77590749999996,1.4187164163223325,3546.791040805831,0.019931813310021872,1.0
Fixed (rho=2),14,0.1,500,71760.0,0.07176000000000005,0.0004349025000000002,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219490250000005,31.25,144.38980500000008,2.7870680044593086,6967.670011148271,0.005180706203400004,1.0
Adaptive (Ours),11,0.25,500,76307.5,0.07630750000000004,0.00037922887500000004,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668672887500004,29.41176470588235,153.37345775000009,2.6209743472135765,6552.435868033942,0.005851772563629065,1.0
Fixed (rho=2),17,0.5,500,71760.0,0.07176000000000005,0.00024157650000000005,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200157650000005,31.25,144.0031530000001,2.7870680044593086,6967.670011148271,0.0051668331296400045,1.0
Fixed (rho=4),11,0.1,500,140972.5,0.1409725,0.0007478167499999997,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172031675,16.129032258064516,283.4406335,1.4187164163223325,3546.791040805831,0.019978667353039374,1.0
Fixed (rho=4),14,0.5,500,140972.5,0.1409725,0.0004155257499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138802575,16.129032258064516,282.7760515,1.4187164163223325,3546.791040805831,0.019931823460041877,1.0
Fixed (rho=4),11,0.5,500,140972.5,0.1409725,0.0004154177499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138791775,16.129032258064516,282.7758355,1.4187164163223325,3546.791040805831,0.019931808235011877,1.0
Adaptive (Ours),7,0.5,500,76307.5,0.07630750000000004,0.00025283725,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656033725000004,29.41176470588235,153.1206745000001,2.6209743472135765,6552.435868033942,0.005842127934704378,1.0
Fixed (rho=4),13,0.5,500,140972.5,0.1409725,0.00041548975000000004,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138798975,16.129032258064516,282.7759795,1.4187164163223325,3546.791040805831,0.019931818385031875,1.0
Fixed (rho=4),1,0.1,500,140972.5,0.1409725,0.0007477807499999999,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Fixed (rho=4),6,0.01,500,140972.5,0.1409725,0.0008226056250000003,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795105625,16.129032258064516,283.59021125,1.4187164163223325,3546.791040805831,0.019989210527720312,1.0
Fixed (rho=2),16,0.1,500,71760.0,0.07176000000000005,0.00043474050000000004,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219474050000005,31.25,144.38948100000007,2.7870680044593086,6967.670011148271,0.005180694578280004,1.0
Adaptive (Ours),1,0.1,500,76307.5,0.07630750000000004,0.0004552582500000001,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=4),7,0.1,500,140972.5,0.1409725,0.0007477807499999997,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Fixed (rho=4),12,0.25,500,140972.5,0.1409725,0.0006232526249999996,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595752625,16.129032258064516,283.19150525,1.4187164163223325,3546.791040805831,0.01996110723692781,1.0
Fixed (rho=4),3,0.5,500,140972.5,0.1409725,0.0004154177499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138791775,16.129032258064516,282.7758355,1.4187164163223325,3546.791040805831,0.019931808235011877,1.0
Fixed (rho=4),0,0.5,500,140972.5,0.1409725,0.00041538174999999997,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138788175,16.129032258064516,282.7757635,1.4187164163223325,3546.791040805831,0.019931803160001874,1.0
Fixed (rho=2),4,0.5,500,71760.0,0.07176000000000005,0.00024152250000000004,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200152250000004,31.25,144.00304500000007,2.7870680044593086,6967.670011148271,0.005166829254600003,1.0
Fixed (rho=2),7,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Fixed (rho=4),1,0.05,500,140972.5,0.1409725,0.0007893621249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761862125,16.129032258064516,283.52372425,1.4187164163223325,3546.791040805831,0.019984524108416564,1.0
Adaptive (Ours),12,0.05,500,76307.5,0.07630750000000004,0.00048043937499999995,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678793937500004,29.41176470588235,153.5758787500001,2.6209743472135765,6552.435868033942,0.005859495683857816,1.0
Fixed (rho=4),9,0.05,500,140972.5,0.1409725,0.0007893981249999994,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761898125,16.129032258064516,283.52379625000003,1.4187164163223325,3546.791040805831,0.019984529183426563,1.0
Fixed (rho=4),16,0.5,500,140972.5,0.1409725,0.0004154537499999998,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138795375,16.129032258064516,282.77590749999996,1.4187164163223325,3546.791040805831,0.019931813310021872,1.0
Fixed (rho=2),11,0.1,500,71760.0,0.07176000000000005,0.00043474050000000015,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219474050000005,31.25,144.38948100000007,2.7870680044593086,6967.670011148271,0.005180694578280004,1.0
Adaptive (Ours),6,0.25,500,76307.5,0.07630750000000004,0.0003792828750000001,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668678287500004,29.41176470588235,153.37356575000007,2.6209743472135765,6552.435868033942,0.005851776684234066,1.0
Adaptive (Ours),13,0.1,500,76307.5,0.07630750000000004,0.0004552042500000002,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676270425000004,29.41176470588235,153.52540850000008,2.6209743472135765,6552.435868033942,0.0058575700545568776,1.0
Fixed (rho=2),16,0.25,500,71760.0,0.07176000000000005,0.00036217575000000016,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212217575000004,31.25,144.24435150000008,2.7870680044593086,6967.670011148271,0.005175487331820003,1.0
Adaptive (Ours),3,0.05,500,76307.5,0.07630750000000004,0.00048054737499999997,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678804737500004,29.41176470588235,153.57609475000007,2.6209743472135765,6552.435868033942,0.005859503925067816,1.0
Fixed (rho=4),4,0.01,500,140972.5,0.1409725,0.0008225696250000001,31,0,31,0,0.0,0.0,1.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141795069625,16.129032258064516,283.59013925,1.4187164163223325,3546.791040805831,0.019989205452710313,1.0
Adaptive (Ours),5,0.5,500,76307.5,0.07630750000000004,0.00025289124999999997,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656039125000004,29.41176470588235,153.12078250000008,2.6209743472135765,6552.435868033942,0.0058421320553093785,1.0
Fixed (rho=2),18,0.1,500,71760.0,0.07176000000000005,0.0004347945000000001,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219479450000005,31.25,144.3895890000001,2.7870680044593086,6967.670011148271,0.005180698453320004,1.0
Fixed (rho=2),12,0.01,500,71760.0,0.07176000000000005,0.00047820374999999995,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Adaptive (Ours),19,0.1,500,76307.5,0.07630750000000004,0.00045509625000000013,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676259625000004,29.41176470588235,153.52519250000006,2.6209743472135765,6552.435868033942,0.0058575618133468775,1.0
Adaptive (Ours),17,0.5,500,76307.5,0.07630750000000004,0.00025294525,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656044525000004,29.41176470588235,153.12089050000006,2.6209743472135765,6552.435868033942,0.005842136175914378,1.0
Fixed (rho=2),0,0.01,500,71760.0,0.07176000000000005,0.0004782037499999999,16,0,16,0,0.0,0.0,1.0,False,0.0,False,3.0,True,71.76,0.07176,0.07223820375000005,31.25,144.47640750000008,2.7870680044593086,6967.670011148271,0.005183813501100004,1.0
Fixed (rho=2),9,0.1,500,71760.0,0.07176000000000005,0.00043468650000000016,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219468650000005,31.25,144.38937300000012,2.7870680044593086,6967.670011148271,0.0051806907032400035,1.0
Fixed (rho=4),13,0.25,500,140972.5,0.1409725,0.0006232166249999998,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595716625,16.129032258064516,283.19143325,1.4187164163223325,3546.791040805831,0.019961102161917814,1.0
Fixed (rho=4),8,0.1,500,140972.5,0.1409725,0.0007477807499999996,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Adaptive (Ours),18,0.5,500,76307.5,0.07630750000000004,0.00025294524999999995,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656044525000004,29.41176470588235,153.12089050000006,2.6209743472135765,6552.435868033942,0.005842136175914378,1.0
Adaptive (Ours),14,0.5,500,76307.5,0.07630750000000004,0.00025278325,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656028325000004,29.41176470588235,153.12056650000008,2.6209743472135765,6552.435868033942,0.0058421238140993785,1.0
Adaptive (Ours),15,0.01,500,76307.5,0.07630750000000004,0.0005007138749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Adaptive (Ours),15,0.05,500,76307.5,0.07630750000000004,0.00048049337499999993,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678799337500004,29.41176470588235,153.5759867500001,2.6209743472135765,6552.435868033942,0.005859499804462816,1.0
Adaptive (Ours),3,0.5,500,76307.5,0.07630750000000004,0.00025294525,17,0,17,0,0.0,0.0,50.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07656044525000004,29.41176470588235,153.12089050000006,2.6209743472135765,6552.435868033942,0.005842136175914378,1.0
Fixed (rho=4),8,0.05,500,140972.5,0.1409725,0.0007893261249999996,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761826125,16.129032258064516,283.52365225,1.4187164163223325,3546.791040805831,0.01998451903340656,1.0
Fixed (rho=2),18,0.5,500,71760.0,0.07176000000000005,0.00024157650000000003,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200157650000005,31.25,144.0031530000001,2.7870680044593086,6967.670011148271,0.0051668331296400045,1.0
Fixed (rho=2),7,0.5,500,71760.0,0.07176000000000005,0.0002414685,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200146850000004,31.25,144.0029370000001,2.7870680044593086,6967.670011148271,0.005166825379560003,1.0
Adaptive (Ours),5,0.1,500,76307.5,0.07630750000000004,0.00045520425000000005,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676270425000004,29.41176470588235,153.52540850000008,2.6209743472135765,6552.435868033942,0.0058575700545568776,1.0
Fixed (rho=2),11,0.5,500,71760.0,0.07176000000000005,0.00024157649999999997,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200157650000004,31.25,144.00315300000008,2.7870680044593086,6967.670011148271,0.005166833129640003,1.0
Adaptive (Ours),15,0.25,500,76307.5,0.07630750000000004,0.0003794448750000001,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668694487500004,29.41176470588235,153.3738897500001,2.6209743472135765,6552.435868033942,0.005851789046049065,1.0
Fixed (rho=2),6,0.5,500,71760.0,0.07176000000000005,0.0002415225,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200152250000004,31.25,144.00304500000007,2.7870680044593086,6967.670011148271,0.005166829254600003,1.0
Fixed (rho=2),8,0.1,500,71760.0,0.07176000000000005,0.0004347945000000002,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219479450000005,31.25,144.3895890000001,2.7870680044593086,6967.670011148271,0.005180698453320004,1.0
Fixed (rho=4),19,0.5,500,140972.5,0.1409725,0.00041541774999999983,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138791775,16.129032258064516,282.7758355,1.4187164163223325,3546.791040805831,0.019931808235011877,1.0
Adaptive (Ours),14,0.1,500,76307.5,0.07630750000000004,0.0004553662500000002,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676286625000005,29.41176470588235,153.5257325000001,2.6209743472135765,6552.435868033942,0.005857582416371879,1.0
Fixed (rho=4),8,0.5,500,140972.5,0.1409725,0.0004155617499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138806175,16.129032258064516,282.7761235,1.4187164163223325,3546.791040805831,0.019931828535051873,1.0
Fixed (rho=4),1,0.25,500,140972.5,0.1409725,0.0006231446249999996,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595644625,16.129032258064516,283.19128924999995,1.4187164163223325,3546.791040805831,0.019961092011897812,1.0
Fixed (rho=2),3,0.25,500,71760.0,0.07176000000000005,0.00036222975000000014,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212222975000004,31.25,144.2444595000001,2.7870680044593086,6967.670011148271,0.005175491206860004,1.0
Adaptive (Ours),5,0.05,500,76307.5,0.07630750000000004,0.000480493375,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678799337500004,29.41176470588235,153.5759867500001,2.6209743472135765,6552.435868033942,0.005859499804462816,1.0
Adaptive (Ours),11,0.05,500,76307.5,0.07630750000000004,0.00048049337500000004,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678799337500004,29.41176470588235,153.5759867500001,2.6209743472135765,6552.435868033942,0.005859499804462816,1.0
Adaptive (Ours),7,0.05,500,76307.5,0.07630750000000004,0.0004804933749999999,17,0,17,0,0.0,0.0,5.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07678799337500004,29.41176470588235,153.5759867500001,2.6209743472135765,6552.435868033942,0.005859499804462816,1.0
Fixed (rho=4),10,0.05,500,140972.5,0.1409725,0.0007893621249999998,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761862125,16.129032258064516,283.52372425,1.4187164163223325,3546.791040805831,0.019984524108416564,1.0
Fixed (rho=2),13,0.1,500,71760.0,0.07176000000000005,0.0004347405000000002,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219474050000005,31.25,144.38948100000007,2.7870680044593086,6967.670011148271,0.005180694578280004,1.0
Adaptive (Ours),10,0.25,500,76307.5,0.07630750000000004,0.0003794448750000001,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668694487500004,29.41176470588235,153.3738897500001,2.6209743472135765,6552.435868033942,0.005851789046049065,1.0
Fixed (rho=4),6,0.5,500,140972.5,0.1409725,0.0004154537499999999,31,0,31,0,0.0,0.0,50.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14138795375,16.129032258064516,282.77590749999996,1.4187164163223325,3546.791040805831,0.019931813310021872,1.0
Fixed (rho=4),17,0.05,500,140972.5,0.1409725,0.0007893621249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761862125,16.129032258064516,283.52372425,1.4187164163223325,3546.791040805831,0.019984524108416564,1.0
Fixed (rho=2),17,0.1,500,71760.0,0.07176000000000005,0.00043484850000000017,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219484850000005,31.25,144.3896970000001,2.7870680044593086,6967.670011148271,0.005180702328360004,1.0
Fixed (rho=2),7,0.1,500,71760.0,0.07176000000000005,0.00043479450000000013,16,0,16,0,0.0,0.0,10.0,False,0.0,False,3.0,True,71.76,0.07176,0.07219479450000005,31.25,144.3895890000001,2.7870680044593086,6967.670011148271,0.005180698453320004,1.0
Fixed (rho=2),15,0.5,500,71760.0,0.07176000000000005,0.00024168450000000005,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200168450000005,31.25,144.0033690000001,2.7870680044593086,6967.670011148271,0.005166840879720004,1.0
Fixed (rho=2),12,0.05,500,71760.0,0.07176000000000005,0.00045883874999999997,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221883875000004,31.25,144.4376775000001,2.7870680044593086,6967.670011148271,0.005182423868700004,1.0
Fixed (rho=2),10,0.25,500,71760.0,0.07176000000000005,0.00036239175,16,0,16,0,0.0,0.0,25.0,False,0.0,False,3.0,True,71.76,0.07176,0.07212239175000004,31.25,144.24478350000007,2.7870680044593086,6967.670011148271,0.005175502831980003,1.0
Fixed (rho=4),15,0.25,500,140972.5,0.1409725,0.0006231086249999999,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595608625,16.129032258064516,283.19121724999997,1.4187164163223325,3546.791040805831,0.019961086936887813,1.0
Adaptive (Ours),17,0.1,500,76307.5,0.07630750000000004,0.0004553122500000002,17,0,17,0,0.0,0.0,10.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07676281225000005,29.41176470588235,153.5256245000001,2.6209743472135765,6552.435868033942,0.0058575782957668784,1.0
Fixed (rho=4),2,0.05,500,140972.5,0.1409725,0.0007893261249999997,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761826125,16.129032258064516,283.52365225,1.4187164163223325,3546.791040805831,0.01998451903340656,1.0
Fixed (rho=2),0,0.5,500,71760.0,0.07176000000000005,0.00024163050000000006,16,0,16,0,0.0,0.0,50.0,False,0.0,False,3.0,True,71.76,0.07176,0.07200163050000005,31.25,144.00326100000012,2.7870680044593086,6967.670011148271,0.005166837004680004,1.0
Adaptive (Ours),4,0.01,500,76307.5,0.07630750000000004,0.0005007678749999998,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680826787500004,29.41176470588235,153.6165357500001,2.6209743472135765,6552.435868033942,0.005861046900871566,1.0
Adaptive (Ours),2,0.25,500,76307.5,0.07630750000000004,0.000379336875,17,0,17,0,0.0,0.0,25.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07668683687500004,29.41176470588235,153.37367375000008,2.6209743472135765,6552.435868033942,0.005851780804839065,1.0
Adaptive (Ours),2,0.01,500,76307.5,0.07630750000000004,0.0005007138749999999,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=4),9,0.1,500,140972.5,0.1409725,0.0007478527499999998,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172035275,16.129032258064516,283.4407055,1.4187164163223325,3546.791040805831,0.019978672428049377,1.0
Fixed (rho=4),2,0.1,500,140972.5,0.1409725,0.0007477807499999998,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Fixed (rho=2),9,0.05,500,71760.0,0.07176000000000005,0.0004588387499999999,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221883875000004,31.25,144.4376775000001,2.7870680044593086,6967.670011148271,0.005182423868700004,1.0
Adaptive (Ours),17,0.01,500,76307.5,0.07630750000000004,0.0005007138749999999,17,0,17,0,0.0,0.0,1.0,False,0.0,False,3.0,True,76.3075,0.0763075,0.07680821387500004,29.41176470588235,153.6164277500001,2.6209743472135765,6552.435868033942,0.005861042780266566,1.0
Fixed (rho=4),12,0.05,500,140972.5,0.1409725,0.0007893981249999996,31,0,31,0,0.0,0.0,5.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141761898125,16.129032258064516,283.52379625000003,1.4187164163223325,3546.791040805831,0.019984529183426563,1.0
Fixed (rho=4),12,0.1,500,140972.5,0.1409725,0.0007478527499999997,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172035275,16.129032258064516,283.4407055,1.4187164163223325,3546.791040805831,0.019978672428049377,1.0
Fixed (rho=2),4,0.05,500,71760.0,0.07176000000000005,0.00045894675,16,0,16,0,0.0,0.0,5.0,False,0.0,False,3.0,True,71.76,0.07176,0.07221894675000004,31.25,144.4378935000001,2.7870680044593086,6967.670011148271,0.005182431618780003,1.0
Fixed (rho=4),5,0.25,500,140972.5,0.1409725,0.0006231806249999998,31,0,31,0,0.0,0.0,25.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.141595680625,16.129032258064516,283.19136125,1.4187164163223325,3546.791040805831,0.01996109708690781,1.0
Fixed (rho=4),13,0.1,500,140972.5,0.1409725,0.0007478167499999998,31,0,31,0,0.0,0.0,10.0,False,0.0,False,3.0,True,140.9725,0.1409725,0.14172031675,16.129032258064516,283.4406335,1.4187164163223325,3546.791040805831,0.019978667353039374,1.0
